0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-1.321384557579617,-2.099168782738768,-0.030872047746157316,-1.0792478002303538,1.3373740374129406,-0.10499267325706774,-0.9145165129610362,0.06762838431631057,-0.5189796415769219,-0.005963518566162699,0.27786443627581087,0.03581778672120228,-0.5417624840796732,-0.45201736540339743,0.40680717014406187,0.10160393192911286,-1.443407417771686,-0.583541393141579,-0.13512522297501675,-0.8292285703610741
2.31728599296278,-1.5329128397603575,1.0019398699266928,0.028564030828206737,0.6765911153542448,0.28734399066844435,-0.2508383181312818,1.0057213144261277,0.3878463260702302,0.4158755212911464,0.009668200644700201,-0.6779670863475549,0.6886386355693631,0.4316089632378895,-0.8074180588268387,0.8492137494384551,-0.8460937023037883,0.19700155426100519,-0.14245754442768832,-0.82147390339645
-0.6345893799410869,0.7488101464005936,-0.5511082712703117,-0.6367717072736838,0.6272678368879931,0.4655313665100284,-1.9276403564146116,-3.544230398645716,0.1759581037073544,1.0046014574883848,-1.2134696086517047,-0.14780873074787956,0.5510659984686317,0.8883998544723694,1.6785427120273497,1.6068905328970369,0.11548862714370431,-2.085478395117966,0.09655602876896452,0.10338836771256343
-0.5441339253968643,-1.4861603707750402,-0.33170466849101843,-0.08684525000763012,1.126424002231124,1.0422889164128935,0.46182642697263726,-0.5245897604225613,1.0746701454820098,-0.23772720316525156,0.8584633375348988,1.1533877121612555,-1.0923618890456028,0.4172944745789046,1.2699725101815298,-0.3174868970627196,0.8118859565812906,-0.786143591620378,0.3971568699227074,-1.248673914591274
-0.6341441861697065,-1.3545854948660676,-1.0835017902150097,0.7740159203793464,1.0175937355914597,0.8616719221193706,-0.3744709834804063,-0.44912637480684015,1.3081131536240562,1.7922845137353272,-0.14146237468958175,0.3356945782963319,0.2583956035422891,-0.5522982250008479,1.6177129038449116,-2.1947953221245498,0.5777974029274701,-0.6976349182580759,0.9392453973965583,-0.4703818911708676
1.285655920258849,-0.2020408372950001,-1.1423060084849015,-0.254674633175765,0.08736598310417894,0.906556945372652,0.7531134487202883,0.1383254932013962,0.7828561241655534,-0.013306159855452944,-1.0391591764651598,-0.04116263148013923,0.27494694786838236,0.01989212080093833,1.1028330868028422,-0.14286920950878215,-0.6574108127900608,0.029724486260503682,0.3637259490861244,1.114741489446923
-1.7782375703595983,0.9003846723757201,-1.4299430014317456,1.4185100613479482,0.04637840058507503,-2.379022972425517,0.7441098018842065,-2.0053176843005005,0.6894298581259628,-1.1557754551689663,-0.258870019122601,-1.1394889848424905,0.14115384587317462,1.054557074217732,-1.3106341781776618,1.613290704090796,-0.39231611764546676,-1.0374330214436767,-0.2688161076074536,-1.8988126701362167
1.3290779881657486,0.9832558174735859,1.6227934539787803,-1.1434978232514477,-1.0909356968114632,-1.0058679258431675,-0.16661883231267677,1.4489563689400193,0.7424338738606789,-0.09955605628501618,-1.707075350607545,-1.5855128508857825,-0.9472444097894702,1.4988252218727982,0.4505401086005172,0.2217606046224275,-2.155416625686887,1.2380864606427933,0.5979012817602626,0.17148734254356102
-1.1375323258217591,-0.9742355593649645,0.24461803235412488,0.6835985996556986,0.8766242075157824,0.6787364191312035,2.2352053249046873,-0.7844382084292122,0.5849704960610201,0.8092549016355233,0.02847952339974573,1.561879925464059,0.16186577418033093,0.5079545123438488,0.46784334574227027,-1.8985680688775861,-0.7451302040101884,-0.8024015278890018,0.32890929389925144,-0.7215388827047176
-0.4936276153537216,-1.7252562430890932,-0.020367530285006298,-0.7655329772483574,1.1928771464397736,0.6106156724430732,1.031271337060941,-0.24315954874095125,0.22880188837706703,-0.5643776795549434,-0.4548122335683759,0.7332181725489666,0.7274610254787544,-0.17908273489751564,0.997610218840229,-0.7425769949612832,-1.5086478468905877,-0.6742533152459094,0.7944162946775605,-1.5338811185815333
-1.8329341881591468,-1.431177591256556,0.4777135337878818,-1.5560019698479288,0.4174819660731024,2.0814747604375983,-1.8520456543687152,1.6217637962664795,-0.7075674259696627,2.1927733251339445,-0.5232496196056136,-1.1254590864197596,-0.9325807768438308,-1.303655286260808,0.7323984642471565,2.5055165952748624,-1.0429675777394043,0.6288204183891295,-2.1771970966766916,-0.43793812679833766
1.1676155116347082,0.8506704825533213,0.49291342844170344,0.3186394709650447,-0.2086192560554594,1.2556213923294142,-0.4389695327627534,-1.089942079028405,0.09156383429217442,1.2458020962263183,0.3197256456112566,1.0545438507612843,0.06462983027967692,0.17396992157998886,0.9214932687700265,-0.3551399335184984,-2.3163631417441337,-0.45585424592198753,0.3832184083878411,0.10948091688910173
-0.3913118839713232,0.9773784466612603,0.40369006401256524,-0.4188213948345582,-1.09769883877289,1.0136245486560453,-0.46665959752827607,1.4826391249558941,1.612813950292757,0.7704009873247935,-2.270203482825573,-1.1677157974861194,1.332747672876901,1.0149089469004415,-0.7650321002356882,0.6673899632658361,-0.720693987054962,1.2582763290358436,-0.8710253545579169,-0.2555142990700707
0.4353555842442194,1.9913667065169918,-0.05896461921667516,-0.07377129666517768,-1.3961974837071995,-0.9074969059686423,0.07553309674440015,0.3422684251040887,-0.17494634268383866,0.06557777204386663,-0.08842581247284348,0.8431914016521219,-0.26650917475190705,-0.24017920547854707,-2.0337483751299033,-0.8734141884194381,1.405477526870616,0.8183922445780546,0.4127784592543396,-0.2601442780299619
0.35684877558570705,-2.6395333887940335,-0.4841186497301145,-0.6915511607873053,0.964865790734589,0.7789785429304027,0.9192429624867148,2.3697808335813604,0.9763986851108061,0.3258198160038828,0.5159128544801662,1.3607291164386106,0.6189965172239448,-0.4454688570820181,0.06023255732339103,-0.5448517449159745,-1.2878286675779302,0.7549421606155061,0.950733314999547,-1.0981293592009773
-2.1431577169705913,1.4617798997402471,1.0729648408379426,-0.39414904366595466,-1.2039654544362155,-0.7528284718186163,1.658993031203883,0.8220530605883485,1.1691880421209115,-0.4065217613679215,-0.0873222571216378,-1.0853528472956286,-0.21402589083837592,0.06213974757259905,1.1556882099560823,-0.39903651179043903,2.1469270454986535,0.9726760791457703,1.4911292159627478,-0.5166076507476908
-0.844047525303188,0.22787819534356712,0.2348162380598798,0.9185251569114501,-0.3298955853155041,-0.3393687706530553,-1.4697765269073517,0.5814455768110628,-1.0163567760544268,-0.17487698046361547,-0.11508298764766789,-1.8722640837518119,-0.48323276913764546,-2.5951483683498853,1.5361456701442775,-0.5001836349388485,0.1425501782224306,0.44699020267628836,-2.8532664718298273,-0.9729838698755748
